pert_id,rna_plate,average_precision,top1_correct,top5_hit,cell_line,method
BRD-K02123250,REP.A012_HT29_24H_X1_B22,0.013855548809334164,0.0,0.0,HT29,filzen_binary
BRD-K02113016,REP.A012_HT29_24H_X2_B22,0.017157121032146477,0.0,0.0,HT29,filzen_binary
BRD-K02123250,REP.A012_HT29_24H_X2_B22,0.013855548809334164,0.0,0.0,HT29,filzen_binary
BRD-K02113016,REP.A012_HT29_24H_X3_B24,0.017157121032146477,0.0,0.0,HT29,filzen_binary
BRD-K02123250,REP.A012_HT29_24H_X3_B24,0.013855548809334164,0.0,0.0,HT29,filzen_binary
BRD-K40738845,REP.A013_HT29_24H_X1_B24,0.010807382694159455,0.0,0.0,HT29,filzen_binary
BRD-K40738845,REP.A013_HT29_24H_X2_B24,0.010807382694159455,0.0,0.0,HT29,filzen_binary
BRD-K40738845,REP.A013_HT29_24H_X3_B24,0.010807382694159455,0.0,0.0,HT29,filzen_binary
BRD-K37687095,REP.A014_HT29_24H_X1_B23,0.03206469114003361,0.0,0.0,HT29,filzen_binary
BRD-K37764012,REP.A014_HT29_24H_X1_B23,0.03334087250646943,0.0,0.0,HT29,filzen_binary
BRD-K60866521,REP.A014_HT29_24H_X1_B23,0.011245610736193495,0.0,0.0,HT29,filzen_binary
BRD-K37687095,REP.A014_HT29_24H_X2_B23,0.03206469114003361,0.0,0.0,HT29,filzen_binary
BRD-K37764012,REP.A014_HT29_24H_X2_B23,0.03334087250646943,0.0,0.0,HT29,filzen_binary
BRD-K60866521,REP.A014_HT29_24H_X2_B23,0.011245610736193495,0.0,0.0,HT29,filzen_binary
BRD-K37687095,REP.A014_HT29_24H_X3_B23,0.03206469114003361,0.0,0.0,HT29,filzen_binary
BRD-K37764012,REP.A014_HT29_24H_X3_B23,0.03334087250646943,0.0,0.0,HT29,filzen_binary
BRD-K60866521,REP.A014_HT29_24H_X3_B23,0.011245610736193495,0.0,0.0,HT29,filzen_binary
BRD-K56301217,REP.A015_HT29_24H_X1_B23,0.012979079811852968,0.0,0.0,HT29,filzen_binary
BRD-K57169635,REP.A015_HT29_24H_X1_B23,0.011517108375399175,0.0,0.0,HT29,filzen_binary
BRD-K59317601,REP.A015_HT29_24H_X1_B23,0.03426638837353123,0.0,0.0,HT29,filzen_binary
BRD-K56301217,REP.A015_HT29_24H_X2_B23,0.012979079811852968,0.0,0.0,HT29,filzen_binary
BRD-K57169635,REP.A015_HT29_24H_X2_B23,0.00815217852334425,0.0,0.0,HT29,filzen_binary
BRD-K59317601,REP.A015_HT29_24H_X2_B23,0.034396228672805805,0.0,0.0,HT29,filzen_binary
BRD-K56301217,REP.A015_HT29_24H_X3_B23,0.012979079811852968,0.0,0.0,HT29,filzen_binary
BRD-K57169635,REP.A015_HT29_24H_X3_B23,0.011517108375399175,0.0,0.0,HT29,filzen_binary
BRD-K59317601,REP.A015_HT29_24H_X3_B23,0.033909882134672054,0.0,0.0,HT29,filzen_binary
BRD-A58280226,REP.A016_HT29_24H_X1_B23,0.013524660817828724,0.0,0.0,HT29,filzen_binary
BRD-K41895714,REP.A016_HT29_24H_X1_B23,0.011303030461441602,0.0,0.0,HT29,filzen_binary
BRD-K51313569,REP.A016_HT29_24H_X1_B23,0.03954491838613731,0.0,0.0,HT29,filzen_binary
BRD-K51544265,REP.A016_HT29_24H_X1_B23,0.01860064007538963,0.0,0.0,HT29,filzen_binary
BRD-K52751261,REP.A016_HT29_24H_X1_B23,0.01615148435128107,0.0,0.0,HT29,filzen_binary
BRD-K53414658,REP.A016_HT29_24H_X1_B23,0.012541590354090354,0.0,0.0,HT29,filzen_binary
BRD-K53417444,REP.A016_HT29_24H_X1_B23,0.03227277366037417,0.0,0.0,HT29,filzen_binary
BRD-K54256913,REP.A016_HT29_24H_X1_B23,0.014219685531932319,0.0,0.0,HT29,filzen_binary
BRD-A58280226,REP.A016_HT29_24H_X2_B23,0.013524660817828724,0.0,0.0,HT29,filzen_binary
BRD-K41895714,REP.A016_HT29_24H_X2_B23,0.011303030461441602,0.0,0.0,HT29,filzen_binary
BRD-K51313569,REP.A016_HT29_24H_X2_B23,0.03954491838613731,0.0,0.0,HT29,filzen_binary
BRD-K51544265,REP.A016_HT29_24H_X2_B23,0.01240828574185511,0.0,0.0,HT29,filzen_binary
BRD-K52751261,REP.A016_HT29_24H_X2_B23,0.01615148435128107,0.0,0.0,HT29,filzen_binary
BRD-K53414658,REP.A016_HT29_24H_X2_B23,0.012541590354090354,0.0,0.0,HT29,filzen_binary
BRD-K53417444,REP.A016_HT29_24H_X2_B23,0.032128928872864185,0.0,0.0,HT29,filzen_binary
BRD-K54256913,REP.A016_HT29_24H_X2_B23,0.014219685531932319,0.0,0.0,HT29,filzen_binary
BRD-A58280226,REP.A016_HT29_24H_X3_B23,0.013524660817828724,0.0,0.0,HT29,filzen_binary
BRD-K41895714,REP.A016_HT29_24H_X3_B23,0.011303030461441602,0.0,0.0,HT29,filzen_binary
BRD-K51313569,REP.A016_HT29_24H_X3_B23,0.04046428338906121,0.0,0.0,HT29,filzen_binary
BRD-K51544265,REP.A016_HT29_24H_X3_B23,0.018410610716203063,0.0,0.0,HT29,filzen_binary
BRD-K52751261,REP.A016_HT29_24H_X3_B23,0.01615148435128107,0.0,0.0,HT29,filzen_binary
BRD-K53414658,REP.A016_HT29_24H_X3_B23,0.012541590354090354,0.0,0.0,HT29,filzen_binary
BRD-K53417444,REP.A016_HT29_24H_X3_B23,0.032348512498116225,0.0,0.0,HT29,filzen_binary
BRD-K54256913,REP.A016_HT29_24H_X3_B23,0.014219685531932319,0.0,0.0,HT29,filzen_binary
BRD-K50168500,REP.A017_HT29_24H_X1_B23,0.012105987640849783,0.0,0.0,HT29,filzen_binary
BRD-K50168500,REP.A017_HT29_24H_X2_B23,0.012105987640849783,0.0,0.0,HT29,filzen_binary
BRD-K50168500,REP.A017_HT29_24H_X3_B23,0.012105987640849783,0.0,0.0,HT29,filzen_binary
BRD-K64800655,REP.A018_HT29_24H_X1_B23,0.03915672642574817,0.0,0.0,HT29,filzen_binary
BRD-K64800655,REP.A018_HT29_24H_X2_B24,0.03915672642574817,0.0,0.0,HT29,filzen_binary
BRD-K64800655,REP.A018_HT29_24H_X3_B24,0.03915672642574817,0.0,0.0,HT29,filzen_binary
BRD-K04887706,REP.A019_HT29_24H_X1_B23,0.012410395221925155,0.0,0.0,HT29,filzen_binary
BRD-K45746021,REP.A019_HT29_24H_X1_B23,0.01759135400586429,0.0,0.0,HT29,filzen_binary
BRD-K49075727,REP.A019_HT29_24H_X1_B23,0.0132399546755324,0.0,0.0,HT29,filzen_binary
BRD-K49328571,REP.A019_HT29_24H_X1_B23,0.02547106696510227,0.0,0.0,HT29,filzen_binary
BRD-K49865102,REP.A019_HT29_24H_X1_B23,0.05959190995819809,0.0,0.0,HT29,filzen_binary
BRD-K04887706,REP.A019_HT29_24H_X2_B24,0.012410395221925155,0.0,0.0,HT29,filzen_binary
BRD-K45746021,REP.A019_HT29_24H_X2_B24,0.01759135400586429,0.0,0.0,HT29,filzen_binary
BRD-K49075727,REP.A019_HT29_24H_X2_B24,0.0132399546755324,0.0,0.0,HT29,filzen_binary
BRD-K49328571,REP.A019_HT29_24H_X2_B24,0.02547106696510227,0.0,0.0,HT29,filzen_binary
BRD-K49865102,REP.A019_HT29_24H_X2_B24,0.05959190995819809,0.0,0.0,HT29,filzen_binary
BRD-K04887706,REP.A019_HT29_24H_X3_B23,0.012410395221925155,0.0,0.0,HT29,filzen_binary
BRD-K45746021,REP.A019_HT29_24H_X3_B23,0.01759135400586429,0.0,0.0,HT29,filzen_binary
BRD-K49075727,REP.A019_HT29_24H_X3_B23,0.013217751548186699,0.0,0.0,HT29,filzen_binary
BRD-K49328571,REP.A019_HT29_24H_X3_B23,0.04029001198269691,0.0,0.0,HT29,filzen_binary
BRD-K49865102,REP.A019_HT29_24H_X3_B23,0.06115045618043964,0.0,0.0,HT29,filzen_binary
BRD-K82928847,REP.A020_HT29_24H_X1_B23,0.10772503805744801,0.0,0.0,HT29,filzen_binary
BRD-K82928847,REP.A020_HT29_24H_X2_B23,0.10772503805744801,0.0,0.0,HT29,filzen_binary
BRD-K82928847,REP.A020_HT29_24H_X3_B23,0.014878171339651825,0.0,0.0,HT29,filzen_binary
BRD-K81528515,REP.A021_HT29_24H_X1_B23,0.014273832942942289,0.0,0.0,HT29,filzen_binary
BRD-K83963101,REP.A021_HT29_24H_X1_B23,0.019544487770294224,0.0,0.0,HT29,filzen_binary
BRD-K86797399,REP.A021_HT29_24H_X1_B23,0.16497770345596435,0.0,1.0,HT29,filzen_binary
BRD-K81528515,REP.A021_HT29_24H_X2_B23,0.014273832942942289,0.0,0.0,HT29,filzen_binary
BRD-K83963101,REP.A021_HT29_24H_X2_B23,0.019544487770294224,0.0,0.0,HT29,filzen_binary
BRD-K86797399,REP.A021_HT29_24H_X2_B23,0.16497770345596435,0.0,1.0,HT29,filzen_binary
BRD-K81528515,REP.A021_HT29_24H_X3_B23,0.014273832942942289,0.0,0.0,HT29,filzen_binary
BRD-K83963101,REP.A021_HT29_24H_X3_B23,0.019544487770294224,0.0,0.0,HT29,filzen_binary
BRD-K86797399,REP.A021_HT29_24H_X3_B23,0.16497770345596435,0.0,1.0,HT29,filzen_binary
BRD-K70401845,REP.A022_HT29_24H_X1_B23,0.017276385945495288,0.0,0.0,HT29,filzen_binary
BRD-K71035033,REP.A022_HT29_24H_X1_B23,0.019199032421553096,0.0,0.0,HT29,filzen_binary
BRD-K72414522,REP.A022_HT29_24H_X1_B23,0.1278127376917918,0.0,1.0,HT29,filzen_binary
BRD-K73319509,REP.A022_HT29_24H_X1_B23,0.019764885555944432,0.0,0.0,HT29,filzen_binary
BRD-K76908866,REP.A022_HT29_24H_X1_B23,0.018382565316738417,0.0,0.0,HT29,filzen_binary
BRD-K77908580,REP.A022_HT29_24H_X1_B23,0.0273635031782611,0.0,0.0,HT29,filzen_binary
BRD-K79254416,REP.A022_HT29_24H_X1_B23,0.022232722806804932,0.0,0.0,HT29,filzen_binary
BRD-K80700417,REP.A022_HT29_24H_X1_B23,0.07635630380131272,0.0,0.0,HT29,filzen_binary
BRD-K70401845,REP.A022_HT29_24H_X2_B23,0.017276385945495288,0.0,0.0,HT29,filzen_binary
BRD-K71035033,REP.A022_HT29_24H_X2_B23,0.019199032421553096,0.0,0.0,HT29,filzen_binary
BRD-K72414522,REP.A022_HT29_24H_X2_B23,0.021094305129251152,0.0,0.0,HT29,filzen_binary
BRD-K73319509,REP.A022_HT29_24H_X2_B23,0.019764885555944432,0.0,0.0,HT29,filzen_binary
BRD-K76908866,REP.A022_HT29_24H_X2_B23,0.018382565316738417,0.0,0.0,HT29,filzen_binary
BRD-K77908580,REP.A022_HT29_24H_X2_B23,0.23632288225975126,1.0,1.0,HT29,filzen_binary
BRD-K79254416,REP.A022_HT29_24H_X2_B23,0.022232722806804932,0.0,0.0,HT29,filzen_binary
BRD-K80700417,REP.A022_HT29_24H_X2_B23,0.07635630380131272,0.0,0.0,HT29,filzen_binary
BRD-K70401845,REP.A022_HT29_24H_X3_B23,0.017276385945495288,0.0,0.0,HT29,filzen_binary
BRD-K71035033,REP.A022_HT29_24H_X3_B23,0.019199032421553096,0.0,0.0,HT29,filzen_binary
BRD-K72414522,REP.A022_HT29_24H_X3_B23,0.12854803180943886,0.0,1.0,HT29,filzen_binary
BRD-K73319509,REP.A022_HT29_24H_X3_B23,0.019764885555944432,0.0,0.0,HT29,filzen_binary
BRD-K76908866,REP.A022_HT29_24H_X3_B23,0.018382565316738417,0.0,0.0,HT29,filzen_binary
BRD-K77908580,REP.A022_HT29_24H_X3_B23,0.23632288225975126,1.0,1.0,HT29,filzen_binary
BRD-K79254416,REP.A022_HT29_24H_X3_B23,0.022232722806804932,0.0,0.0,HT29,filzen_binary
BRD-K80700417,REP.A022_HT29_24H_X3_B23,0.07353607779333309,0.0,0.0,HT29,filzen_binary
BRD-K68065987,REP.A023_HT29_24H_X1_B23,0.07481866964797289,0.0,0.0,HT29,filzen_binary
BRD-K70511574,REP.A023_HT29_24H_X1_B23,0.028636517738345135,0.0,0.0,HT29,filzen_binary
BRD-K68065987,REP.A023_HT29_24H_X2_B23,0.07481866964797289,0.0,0.0,HT29,filzen_binary
BRD-K70511574,REP.A023_HT29_24H_X2_B23,0.028636517738345135,0.0,0.0,HT29,filzen_binary
BRD-K68065987,REP.A023_HT29_24H_X3_B23,0.07481866964797289,0.0,0.0,HT29,filzen_binary
BRD-K70511574,REP.A023_HT29_24H_X3_B23,0.028636517738345135,0.0,0.0,HT29,filzen_binary
BRD-K74065929,REP.A024_HT29_24H_X1_B23,0.02979699325240569,0.0,0.0,HT29,filzen_binary
BRD-K78431006,REP.A024_HT29_24H_X1_B23,0.12306954214488461,0.0,1.0,HT29,filzen_binary
BRD-K79404599,REP.A024_HT29_24H_X1_B23,0.030118969037508946,0.0,0.0,HT29,filzen_binary
BRD-K74065929,REP.A024_HT29_24H_X2_B23,0.02979699325240569,0.0,0.0,HT29,filzen_binary
BRD-K78431006,REP.A024_HT29_24H_X2_B23,0.12306954214488461,0.0,1.0,HT29,filzen_binary
BRD-K79404599,REP.A024_HT29_24H_X2_B23,0.030118969037508946,0.0,0.0,HT29,filzen_binary
BRD-K74065929,REP.A024_HT29_24H_X3_B23,0.02979699325240569,0.0,0.0,HT29,filzen_binary
BRD-K78431006,REP.A024_HT29_24H_X3_B23,0.12306954214488461,0.0,1.0,HT29,filzen_binary
BRD-K79404599,REP.A024_HT29_24H_X3_B23,0.030118969037508946,0.0,0.0,HT29,filzen_binary
BRD-K74514084,REP.A025_HT29_24H_X1.L2_B27,0.03946618256555785,0.0,0.0,HT29,filzen_binary
BRD-K77625799,REP.A025_HT29_24H_X1.L2_B27,0.021522438625603733,0.0,0.0,HT29,filzen_binary
BRD-K74514084,REP.A025_HT29_24H_X2_B23,0.03946618256555785,0.0,0.0,HT29,filzen_binary
BRD-K77625799,REP.A025_HT29_24H_X2_B23,0.041389592298577936,0.0,0.0,HT29,filzen_binary
BRD-K74514084,REP.A025_HT29_24H_X3_B23,0.03946618256555785,0.0,0.0,HT29,filzen_binary
BRD-K77625799,REP.A025_HT29_24H_X3_B23,0.041389592298577936,0.0,0.0,HT29,filzen_binary
BRD-K87737963,REP.A026_HT29_24H_X1_B25,0.053989672658782004,0.0,0.0,HT29,filzen_binary
BRD-K99749624,REP.A026_HT29_24H_X1_B25,0.05901225891773441,0.0,0.0,HT29,filzen_binary
BRD-K87737963,REP.A026_HT29_24H_X2.A2_B27,0.053989672658782004,0.0,0.0,HT29,filzen_binary
BRD-K99749624,REP.A026_HT29_24H_X2.A2_B27,0.05901225891773441,0.0,0.0,HT29,filzen_binary
BRD-K87737963,REP.A026_HT29_24H_X3_B25,0.053989672658782004,0.0,0.0,HT29,filzen_binary
BRD-K99749624,REP.A026_HT29_24H_X3_B25,0.05901225891773441,0.0,0.0,HT29,filzen_binary
BRD-K93123848,REP.A027_HT29_24H_X1_B25,0.10946272863961133,0.0,1.0,HT29,filzen_binary
BRD-K93123848,REP.A027_HT29_24H_X2_B25,0.08873626373626373,0.0,0.0,HT29,filzen_binary
BRD-K93123848,REP.A027_HT29_24H_X3_B25,0.10946272863961133,0.0,1.0,HT29,filzen_binary
BRD-K92428232,REP.A028_HT29_24H_X1_B25,0.013263082105135054,0.0,0.0,HT29,filzen_binary
BRD-K93918653,REP.A028_HT29_24H_X1_B25,0.3400569048026675,1.0,1.0,HT29,filzen_binary
BRD-K92428232,REP.A028_HT29_24H_X2_B25,0.20821708886656992,0.0,1.0,HT29,filzen_binary
BRD-K93918653,REP.A028_HT29_24H_X2_B25,0.3400569048026675,1.0,1.0,HT29,filzen_binary
BRD-K92428232,REP.A028_HT29_24H_X3_B25,0.20821708886656992,0.0,1.0,HT29,filzen_binary
BRD-K93918653,REP.A028_HT29_24H_X3_B25,0.3400569048026675,1.0,1.0,HT29,filzen_binary
BRD-A39996500,LJP005_HT29_24H_X1_B19,0.029568519781057033,0.0,0.0,HT29,ssgsea_hallmark
BRD-K02708799,LJP005_HT29_24H_X1_B19,0.13302525011964933,1.0,1.0,HT29,ssgsea_hallmark
BRD-K04887706,LJP005_HT29_24H_X1_B19,0.010446508129617954,0.0,0.0,HT29,ssgsea_hallmark
BRD-K07691486,LJP005_HT29_24H_X1_B19,0.0466056166056166,0.0,0.0,HT29,ssgsea_hallmark
BRD-K08799216,LJP005_HT29_24H_X1_B19,0.4919117647058823,1.0,1.0,HT29,ssgsea_hallmark
BRD-K12184916,LJP005_HT29_24H_X1_B19,0.3051322751322751,0.0,1.0,HT29,ssgsea_hallmark
BRD-K37687095,LJP005_HT29_24H_X1_B19,0.39543859649122803,1.0,1.0,HT29,ssgsea_hallmark
BRD-K49328571,LJP005_HT29_24H_X1_B19,0.10321426930229025,0.0,1.0,HT29,ssgsea_hallmark
BRD-K49865102,LJP005_HT29_24H_X1_B19,0.06609822100033065,0.0,1.0,HT29,ssgsea_hallmark
BRD-K70401845,LJP005_HT29_24H_X1_B19,0.09668751561269,0.0,1.0,HT29,ssgsea_hallmark
BRD-K76908866,LJP005_HT29_24H_X1_B19,0.23949090487776617,1.0,1.0,HT29,ssgsea_hallmark
BRD-K78431006,LJP005_HT29_24H_X1_B19,0.2886111111111111,1.0,1.0,HT29,ssgsea_hallmark
BRD-K79090631,LJP005_HT29_24H_X1_B19,0.09990805258418546,0.0,1.0,HT29,ssgsea_hallmark
BRD-K79404599,LJP005_HT29_24H_X1_B19,0.5339285714285714,1.0,1.0,HT29,ssgsea_hallmark
BRD-K81528515,LJP005_HT29_24H_X1_B19,0.2566563944530046,0.0,1.0,HT29,ssgsea_hallmark
BRD-K87737963,LJP005_HT29_24H_X1_B19,0.24465107465757127,0.0,1.0,HT29,ssgsea_hallmark
BRD-A39996500,LJP005_HT29_24H_X2_B19,0.0739141977573518,0.0,1.0,HT29,ssgsea_hallmark
BRD-K02708799,LJP005_HT29_24H_X2_B19,0.17454975645020535,1.0,1.0,HT29,ssgsea_hallmark
BRD-K04887706,LJP005_HT29_24H_X2_B19,0.023983638869524374,0.0,0.0,HT29,ssgsea_hallmark
BRD-K07691486,LJP005_HT29_24H_X2_B19,0.029474451171899358,0.0,0.0,HT29,ssgsea_hallmark
BRD-K08799216,LJP005_HT29_24H_X2_B19,0.9,1.0,1.0,HT29,ssgsea_hallmark
BRD-K12184916,LJP005_HT29_24H_X2_B19,0.1707010582010582,0.0,0.0,HT29,ssgsea_hallmark
BRD-K37687095,LJP005_HT29_24H_X2_B19,0.6264285714285714,1.0,1.0,HT29,ssgsea_hallmark
BRD-K49328571,LJP005_HT29_24H_X2_B19,0.1846108512803386,1.0,1.0,HT29,ssgsea_hallmark
BRD-K49865102,LJP005_HT29_24H_X2_B19,0.11784101251047045,0.0,0.0,HT29,ssgsea_hallmark
BRD-K70401845,LJP005_HT29_24H_X2_B19,0.03351578203878446,0.0,0.0,HT29,ssgsea_hallmark
BRD-K76908866,LJP005_HT29_24H_X2_B19,0.22327746130802156,1.0,1.0,HT29,ssgsea_hallmark
BRD-K78431006,LJP005_HT29_24H_X2_B19,0.24733391608391608,0.0,1.0,HT29,ssgsea_hallmark
BRD-K79090631,LJP005_HT29_24H_X2_B19,0.05379802060376884,0.0,1.0,HT29,ssgsea_hallmark
BRD-K79404599,LJP005_HT29_24H_X2_B19,0.36828695114409393,1.0,1.0,HT29,ssgsea_hallmark
BRD-K81528515,LJP005_HT29_24H_X2_B19,0.4374226475279106,1.0,1.0,HT29,ssgsea_hallmark
BRD-K87737963,LJP005_HT29_24H_X2_B19,0.04261933095426225,0.0,0.0,HT29,ssgsea_hallmark
BRD-A39996500,LJP005_HT29_24H_X3_B19,0.04418934185749855,0.0,0.0,HT29,ssgsea_hallmark
BRD-K02708799,LJP005_HT29_24H_X3_B19,0.08185394808262171,0.0,1.0,HT29,ssgsea_hallmark
BRD-K04887706,LJP005_HT29_24H_X3_B19,0.0511007326007326,0.0,0.0,HT29,ssgsea_hallmark
BRD-K07691486,LJP005_HT29_24H_X3_B19,0.9428571428571428,1.0,1.0,HT29,ssgsea_hallmark
BRD-K08799216,LJP005_HT29_24H_X3_B19,0.7709090909090909,1.0,1.0,HT29,ssgsea_hallmark
BRD-K12184916,LJP005_HT29_24H_X3_B19,0.5437719298245614,1.0,1.0,HT29,ssgsea_hallmark
BRD-K37687095,LJP005_HT29_24H_X3_B19,0.7112087912087912,1.0,1.0,HT29,ssgsea_hallmark
BRD-K49328571,LJP005_HT29_24H_X3_B19,0.05456799480952094,0.0,0.0,HT29,ssgsea_hallmark
BRD-K49865102,LJP005_HT29_24H_X3_B19,0.04489485084185745,0.0,0.0,HT29,ssgsea_hallmark
BRD-K70401845,LJP005_HT29_24H_X3_B19,0.16316245395192763,0.0,1.0,HT29,ssgsea_hallmark
BRD-K76908866,LJP005_HT29_24H_X3_B19,0.008787883732204202,0.0,0.0,HT29,ssgsea_hallmark
BRD-K78431006,LJP005_HT29_24H_X3_B19,0.4828205128205128,1.0,1.0,HT29,ssgsea_hallmark
BRD-K79090631,LJP005_HT29_24H_X3_B19,0.07096927145691394,0.0,0.0,HT29,ssgsea_hallmark
BRD-K79404599,LJP005_HT29_24H_X3_B19,0.13744675584027244,0.0,1.0,HT29,ssgsea_hallmark
BRD-K81528515,LJP005_HT29_24H_X3_B19,0.40148595050555835,1.0,1.0,HT29,ssgsea_hallmark
BRD-K87737963,LJP005_HT29_24H_X3_B19,0.029341520875181916,0.0,0.0,HT29,ssgsea_hallmark
BRD-A39996500,LJP006_HT29_24H_X1_B19,0.012433277203446242,0.0,0.0,HT29,ssgsea_hallmark
BRD-K02708799,LJP006_HT29_24H_X1_B19,0.08443896175472285,0.0,0.0,HT29,ssgsea_hallmark
BRD-K13390322,LJP006_HT29_24H_X1_B19,0.21320663182796543,1.0,1.0,HT29,ssgsea_hallmark
BRD-K19687926,LJP006_HT29_24H_X1_B19,0.059613122384611236,0.0,0.0,HT29,ssgsea_hallmark
BRD-K23984367,LJP006_HT29_24H_X1_B19,0.0198479599471663,0.0,0.0,HT29,ssgsea_hallmark
BRD-K40175214,LJP006_HT29_24H_X1_B19,0.3195161598776057,1.0,1.0,HT29,ssgsea_hallmark
BRD-K41895714,LJP006_HT29_24H_X1_B19,0.07964768893527731,0.0,0.0,HT29,ssgsea_hallmark
BRD-K49075727,LJP006_HT29_24H_X1_B19,0.12216869152353023,0.0,1.0,HT29,ssgsea_hallmark
BRD-K49328571,LJP006_HT29_24H_X1_B19,0.08512334288628598,0.0,0.0,HT29,ssgsea_hallmark
BRD-K49865102,LJP006_HT29_24H_X1_B19,0.4654448466617535,1.0,1.0,HT29,ssgsea_hallmark
BRD-K50168500,LJP006_HT29_24H_X1_B19,0.019318351319866423,0.0,0.0,HT29,ssgsea_hallmark
BRD-K51313569,LJP006_HT29_24H_X1_B19,0.04783511349063287,0.0,0.0,HT29,ssgsea_hallmark
BRD-K52911425,LJP006_HT29_24H_X1_B19,0.25422221325043404,1.0,1.0,HT29,ssgsea_hallmark
BRD-K64800655,LJP006_HT29_24H_X1_B19,0.16992389905433383,0.0,1.0,HT29,ssgsea_hallmark
BRD-K67868012,LJP006_HT29_24H_X1_B19,0.08277230515423606,0.0,0.0,HT29,ssgsea_hallmark
BRD-K68065987,LJP006_HT29_24H_X1_B19,0.46463901689708137,1.0,1.0,HT29,ssgsea_hallmark
BRD-K72414522,LJP006_HT29_24H_X1_B19,0.1379247359809609,0.0,1.0,HT29,ssgsea_hallmark
BRD-K79090631,LJP006_HT29_24H_X1_B19,0.29766433337287973,1.0,1.0,HT29,ssgsea_hallmark
BRD-K99749624,LJP006_HT29_24H_X1_B19,0.7669444444444444,1.0,1.0,HT29,ssgsea_hallmark
BRD-A39996500,LJP006_HT29_24H_X2_B19,0.25399650005468666,0.0,1.0,HT29,ssgsea_hallmark
BRD-K02708799,LJP006_HT29_24H_X2_B19,0.137558037627938,0.0,1.0,HT29,ssgsea_hallmark
BRD-K13390322,LJP006_HT29_24H_X2_B19,0.03419144155067332,0.0,0.0,HT29,ssgsea_hallmark
BRD-K19687926,LJP006_HT29_24H_X2_B19,0.08184496343713338,0.0,1.0,HT29,ssgsea_hallmark
BRD-K23984367,LJP006_HT29_24H_X2_B19,0.039862307205760714,0.0,0.0,HT29,ssgsea_hallmark
BRD-K40175214,LJP006_HT29_24H_X2_B19,0.4218284554881862,1.0,1.0,HT29,ssgsea_hallmark
BRD-K41895714,LJP006_HT29_24H_X2_B19,0.06307752118394816,0.0,1.0,HT29,ssgsea_hallmark
BRD-K49075727,LJP006_HT29_24H_X2_B19,0.10411588411588413,0.0,1.0,HT29,ssgsea_hallmark
BRD-K49328571,LJP006_HT29_24H_X2_B19,0.343349198435702,1.0,1.0,HT29,ssgsea_hallmark
BRD-K49865102,LJP006_HT29_24H_X2_B19,0.17814072181105192,0.0,0.0,HT29,ssgsea_hallmark
BRD-K50168500,LJP006_HT29_24H_X2_B19,0.036265423065563594,0.0,0.0,HT29,ssgsea_hallmark
BRD-K51313569,LJP006_HT29_24H_X2_B19,0.3975396825396825,1.0,1.0,HT29,ssgsea_hallmark
BRD-K52911425,LJP006_HT29_24H_X2_B19,0.21649842863974858,1.0,1.0,HT29,ssgsea_hallmark
BRD-K64800655,LJP006_HT29_24H_X2_B19,0.03530346383790448,0.0,0.0,HT29,ssgsea_hallmark
BRD-K67868012,LJP006_HT29_24H_X2_B19,0.21475418737349142,1.0,1.0,HT29,ssgsea_hallmark
BRD-K68065987,LJP006_HT29_24H_X2_B19,0.28494505494505495,0.0,1.0,HT29,ssgsea_hallmark
BRD-K72414522,LJP006_HT29_24H_X2_B19,0.805194805194805,1.0,1.0,HT29,ssgsea_hallmark
BRD-K79090631,LJP006_HT29_24H_X2_B19,0.28847597709769773,1.0,1.0,HT29,ssgsea_hallmark
BRD-K99749624,LJP006_HT29_24H_X2_B19,0.7268115942028985,1.0,1.0,HT29,ssgsea_hallmark
BRD-A39996500,LJP006_HT29_24H_X3_B19,0.09219312649439691,0.0,0.0,HT29,ssgsea_hallmark
BRD-K02708799,LJP006_HT29_24H_X3_B19,0.05504690289496788,0.0,0.0,HT29,ssgsea_hallmark
BRD-K13390322,LJP006_HT29_24H_X3_B19,0.0388680340907759,0.0,0.0,HT29,ssgsea_hallmark
BRD-K19687926,LJP006_HT29_24H_X3_B19,0.2462276802727538,1.0,1.0,HT29,ssgsea_hallmark
BRD-K23984367,LJP006_HT29_24H_X3_B19,0.04842821593621451,0.0,0.0,HT29,ssgsea_hallmark
BRD-K40175214,LJP006_HT29_24H_X3_B19,0.3772014260249554,1.0,1.0,HT29,ssgsea_hallmark
BRD-K41895714,LJP006_HT29_24H_X3_B19,0.04152854453381695,0.0,0.0,HT29,ssgsea_hallmark
BRD-K49075727,LJP006_HT29_24H_X3_B19,0.06225395006237644,0.0,0.0,HT29,ssgsea_hallmark
BRD-K49328571,LJP006_HT29_24H_X3_B19,0.1795161593064936,1.0,1.0,HT29,ssgsea_hallmark
BRD-K49865102,LJP006_HT29_24H_X3_B19,0.049906881806290715,0.0,0.0,HT29,ssgsea_hallmark
BRD-K50168500,LJP006_HT29_24H_X3_B19,0.014779050650181291,0.0,0.0,HT29,ssgsea_hallmark
BRD-K51313569,LJP006_HT29_24H_X3_B19,0.602991452991453,1.0,1.0,HT29,ssgsea_hallmark
BRD-K52911425,LJP006_HT29_24H_X3_B19,0.2200594418369354,1.0,1.0,HT29,ssgsea_hallmark
BRD-K64800655,LJP006_HT29_24H_X3_B19,0.21508563899868247,0.0,1.0,HT29,ssgsea_hallmark
