pert_id,rna_plate,average_precision,top1_correct,top5_hit,split,method
BRD-K57569181,CPD001_MCF7_6H_X1,0.10782744978319897,0.0,1.0,validation,filzen_binary
BRD-K60762818,CPD001_MCF7_6H_X1,0.038478632631794164,0.0,0.0,validation,filzen_binary
BRD-K68507560,CPD001_MCF7_6H_X1,0.02628746720874757,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPD001_MCF7_6H_X1,0.08069321670361652,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPD001_MCF7_6H_X1,0.037626393811696836,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPD001_MCF7_6H_X1,0.039152250820247925,0.0,0.0,validation,filzen_binary
BRD-K96354014,CPD001_MCF7_6H_X1,0.027455710164611756,0.0,0.0,validation,filzen_binary
BRD-A06352418,CPD001_MCF7_6H_X1.A2,0.02372360814463426,0.0,0.0,validation,filzen_binary
BRD-A09056319,CPD001_MCF7_6H_X1.A2,0.0265427164812616,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPD001_MCF7_6H_X1.A2,0.027758268817481672,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPD001_MCF7_6H_X1.A2,0.03718925100246474,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPD001_MCF7_6H_X1.A2,0.02682544220699986,0.0,0.0,validation,filzen_binary
BRD-A97701745,CPD001_MCF7_6H_X1.A2,0.02436133818709293,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPD001_MCF7_6H_X1.A2,0.02623015561848737,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPD001_MCF7_6H_X1.A2,0.02939887935698687,0.0,0.0,validation,filzen_binary
BRD-K28307902,CPD001_MCF7_6H_X1.A2,0.08420261194728164,0.0,1.0,validation,filzen_binary
BRD-K30240666,CPD001_MCF7_6H_X1.A2,0.025564626087777063,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPD001_MCF7_6H_X1.A2,0.031096468932066423,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPD001_MCF7_6H_X1.A2,0.037247557120451844,0.0,0.0,validation,filzen_binary
BRD-K46937689,CPD001_MCF7_6H_X1.A2,0.025067119167788435,0.0,0.0,validation,filzen_binary
BRD-K55127134,CPD001_MCF7_6H_X1.A2,0.021589071215902908,0.0,0.0,validation,filzen_binary
BRD-K57569181,CPD001_MCF7_6H_X1.A2,0.10782744978319897,0.0,1.0,validation,filzen_binary
BRD-K60762818,CPD001_MCF7_6H_X1.A2,0.038478632631794164,0.0,0.0,validation,filzen_binary
BRD-K68507560,CPD001_MCF7_6H_X1.A2,0.02628746720874757,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPD001_MCF7_6H_X1.A2,0.08069321670361652,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPD001_MCF7_6H_X1.A2,0.037626393811696836,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPD001_MCF7_6H_X1.A2,0.039152250820247925,0.0,0.0,validation,filzen_binary
BRD-K96354014,CPD001_MCF7_6H_X1.A2,0.027455710164611756,0.0,0.0,validation,filzen_binary
BRD-A06352418,CPD001_MCF7_6H_X2,0.02372360814463426,0.0,0.0,validation,filzen_binary
BRD-A09056319,CPD001_MCF7_6H_X2,0.0265427164812616,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPD001_MCF7_6H_X2,0.027758268817481672,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPD001_MCF7_6H_X2,0.03718925100246474,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPD001_MCF7_6H_X2,0.02682544220699986,0.0,0.0,validation,filzen_binary
BRD-A97701745,CPD001_MCF7_6H_X2,0.02436133818709293,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPD001_MCF7_6H_X2,0.02623015561848737,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPD001_MCF7_6H_X2,0.02939887935698687,0.0,0.0,validation,filzen_binary
BRD-K28307902,CPD001_MCF7_6H_X2,0.08420261194728164,0.0,1.0,validation,filzen_binary
BRD-K30240666,CPD001_MCF7_6H_X2,0.025564626087777063,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPD001_MCF7_6H_X2,0.031096468932066423,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPD001_MCF7_6H_X2,0.037247557120451844,0.0,0.0,validation,filzen_binary
BRD-K46937689,CPD001_MCF7_6H_X2,0.025067119167788435,0.0,0.0,validation,filzen_binary
BRD-K55127134,CPD001_MCF7_6H_X2,0.021589071215902908,0.0,0.0,validation,filzen_binary
BRD-K57569181,CPD001_MCF7_6H_X2,0.10782744978319897,0.0,1.0,validation,filzen_binary
BRD-K60762818,CPD001_MCF7_6H_X2,0.038478632631794164,0.0,0.0,validation,filzen_binary
BRD-K68507560,CPD001_MCF7_6H_X2,0.02628746720874757,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPD001_MCF7_6H_X2,0.08069321670361652,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPD001_MCF7_6H_X2,0.037626393811696836,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPD001_MCF7_6H_X2,0.039152250820247925,0.0,0.0,validation,filzen_binary
BRD-K96354014,CPD001_MCF7_6H_X2,0.027455710164611756,0.0,0.0,validation,filzen_binary
BRD-A06352418,CPD001_MCF7_6H_X3,0.02372360814463426,0.0,0.0,validation,filzen_binary
BRD-A09056319,CPD001_MCF7_6H_X3,0.0265427164812616,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPD001_MCF7_6H_X3,0.027758268817481672,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPD001_MCF7_6H_X3,0.03718925100246474,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPD001_MCF7_6H_X3,0.02682544220699986,0.0,0.0,validation,filzen_binary
BRD-A97701745,CPD001_MCF7_6H_X3,0.02436133818709293,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPD001_MCF7_6H_X3,0.02623015561848737,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPD001_MCF7_6H_X3,0.02939887935698687,0.0,0.0,validation,filzen_binary
BRD-K28307902,CPD001_MCF7_6H_X3,0.08420261194728164,0.0,1.0,validation,filzen_binary
BRD-K30240666,CPD001_MCF7_6H_X3,0.025564626087777063,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPD001_MCF7_6H_X3,0.031096468932066423,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPD001_MCF7_6H_X3,0.037247557120451844,0.0,0.0,validation,filzen_binary
BRD-K46937689,CPD001_MCF7_6H_X3,0.025067119167788435,0.0,0.0,validation,filzen_binary
BRD-K55127134,CPD001_MCF7_6H_X3,0.021589071215902908,0.0,0.0,validation,filzen_binary
BRD-K57569181,CPD001_MCF7_6H_X3,0.10782744978319897,0.0,1.0,validation,filzen_binary
BRD-K60762818,CPD001_MCF7_6H_X3,0.038478632631794164,0.0,0.0,validation,filzen_binary
BRD-K68507560,CPD001_MCF7_6H_X3,0.02628746720874757,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPD001_MCF7_6H_X3,0.08069321670361652,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPD001_MCF7_6H_X3,0.037626393811696836,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPD001_MCF7_6H_X3,0.039152250820247925,0.0,0.0,validation,filzen_binary
BRD-K96354014,CPD001_MCF7_6H_X3,0.027455710164611756,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPD002_MCF7_6H_X1,0.0218213497673344,0.0,0.0,validation,filzen_binary
BRD-A64977602,CPD002_MCF7_6H_X1,0.02270529653865416,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPD002_MCF7_6H_X1,0.05808796567098472,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPD002_MCF7_6H_X1,0.025217769224147202,0.0,0.0,validation,filzen_binary
BRD-K39987650,CPD002_MCF7_6H_X1,0.02317138504916627,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPD002_MCF7_6H_X2,0.0218213497673344,0.0,0.0,validation,filzen_binary
BRD-A64977602,CPD002_MCF7_6H_X2,0.02270529653865416,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPD002_MCF7_6H_X2,0.05808796567098472,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPD002_MCF7_6H_X2,0.025217769224147202,0.0,0.0,validation,filzen_binary
BRD-K39987650,CPD002_MCF7_6H_X2,0.02317138504916627,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPD002_MCF7_6H_X3,0.0218213497673344,0.0,0.0,validation,filzen_binary
BRD-A64977602,CPD002_MCF7_6H_X3,0.02270529653865416,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPD002_MCF7_6H_X3,0.05808796567098472,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPD002_MCF7_6H_X3,0.025217769224147202,0.0,0.0,validation,filzen_binary
BRD-K39987650,CPD002_MCF7_6H_X3,0.02317138504916627,0.0,0.0,validation,filzen_binary
BRD-K37991163,CPD003_MCF7_6H_X1,0.02097890380447026,0.0,0.0,validation,filzen_binary
BRD-K37991163,CPD003_MCF7_6H_X2,0.02097890380447026,0.0,0.0,validation,filzen_binary
BRD-K80738081,DEB001_MCF7_6H_X2,0.15666275201333482,1.0,1.0,validation,filzen_binary
BRD-K88378636,DEB001_MCF7_6H_X2,0.17977559140148525,0.0,0.0,validation,filzen_binary
BRD-K80738081,DEB001_MCF7_6H_X3,0.15666275201333482,1.0,1.0,validation,filzen_binary
BRD-K88378636,DEB001_MCF7_6H_X3,0.17977559140148525,0.0,0.0,validation,filzen_binary
BRD-K80738081,DEB001_MCF7_6H_X5,0.15666275201333482,1.0,1.0,validation,filzen_binary
BRD-K88378636,DEB001_MCF7_6H_X5,0.17977559140148525,0.0,0.0,validation,filzen_binary
BRD-K88378636,HOG001_MCF7_6H_X2,0.17857728133996112,0.0,0.0,validation,filzen_binary
BRD-K88378636,HOG001_MCF7_6H_X3,0.17857728133996112,0.0,0.0,validation,filzen_binary
BRD-K88378636,HOG001_MCF7_6H_X4,0.17857728133996112,0.0,0.0,validation,filzen_binary
BRD-K88378636,HOG002_MCF7_6H_X1,0.17857728133996112,0.0,0.0,validation,filzen_binary
BRD-K88378636,HOG002_MCF7_6H_X2,0.17857728133996112,0.0,0.0,validation,filzen_binary
BRD-K88378636,HOG002_MCF7_6H_X3,0.17857728133996112,0.0,0.0,validation,filzen_binary
BRD-A91699651,HOG003_MCF7_6H_X1,0.0546464007644917,0.0,0.0,validation,filzen_binary
BRD-K88378636,HOG003_MCF7_6H_X1,0.1829050665542052,0.0,0.0,validation,filzen_binary
BRD-A91699651,HOG003_MCF7_6H_X2,0.0546464007644917,0.0,0.0,validation,filzen_binary
BRD-K88378636,HOG003_MCF7_6H_X2,0.1829050665542052,0.0,0.0,validation,filzen_binary
BRD-A91699651,HOG003_MCF7_6H_X3,0.0546464007644917,0.0,0.0,validation,filzen_binary
BRD-K88378636,HOG003_MCF7_6H_X3,0.1829050665542052,0.0,0.0,validation,filzen_binary
BRD-A91699651,HOG003_MCF7_6H_X4,0.0546464007644917,0.0,0.0,validation,filzen_binary
BRD-K88378636,HOG003_MCF7_6H_X4,0.1829050665542052,0.0,0.0,validation,filzen_binary
BRD-K63068307,LJP001_MCF7_6H_X1,0.04565949132773792,0.0,0.0,validation,filzen_binary
BRD-K63068307,LJP001_MCF7_6H_X2,0.04565949132773792,0.0,0.0,validation,filzen_binary
BRD-K63068307,LJP001_MCF7_6H_X3,0.04565949132773792,0.0,0.0,validation,filzen_binary
BRD-K63068307,LJP001_MCF7_6H_X4,0.04565949132773792,0.0,0.0,validation,filzen_binary
BRD-A66559694,MUC.CP002_MCF7_6H_X1,0.033387332305122704,0.0,0.0,validation,filzen_binary
BRD-A66559694,MUC.CP002_MCF7_6H_X2,0.033387332305122704,0.0,0.0,validation,filzen_binary
BRD-A66559694,MUC.CP002_MCF7_6H_X3,0.033387332305122704,0.0,0.0,validation,filzen_binary
BRD-K68143200,MUC.CP003_MCF7_6H_X1,0.03899718731944945,0.0,0.0,validation,filzen_binary
BRD-K68143200,MUC.CP003_MCF7_6H_X2,0.03899718731944945,0.0,0.0,validation,filzen_binary
BRD-K68143200,MUC.CP003_MCF7_6H_X3,0.03899718731944945,0.0,0.0,validation,filzen_binary
BRD-A76490030,MUC.CP005_MCF7_6H_X1,0.04776353472549773,0.0,0.0,validation,filzen_binary
BRD-K79131256,MUC.CP005_MCF7_6H_X1,0.06390251272147038,0.0,0.0,validation,filzen_binary
BRD-A76490030,MUC.CP005_MCF7_6H_X2,0.04776353472549773,0.0,0.0,validation,filzen_binary
BRD-K79131256,MUC.CP005_MCF7_6H_X2,0.06390251272147038,0.0,0.0,validation,filzen_binary
BRD-A76490030,MUC.CP005_MCF7_6H_X3,0.04776353472549773,0.0,0.0,validation,filzen_binary
BRD-K79131256,MUC.CP005_MCF7_6H_X3,0.06390251272147038,0.0,0.0,validation,filzen_binary
BRD-K28307902,RAD001_MCF7_6H_X1,0.0558981623933397,0.0,1.0,validation,filzen_binary
BRD-K57569181,RAD001_MCF7_6H_X1,0.07364447908145862,0.0,1.0,validation,filzen_binary
BRD-K80738081,RAD001_MCF7_6H_X1,0.1201992676371807,1.0,1.0,validation,filzen_binary
BRD-K28307902,RAD001_MCF7_6H_X2,0.0558981623933397,0.0,1.0,validation,filzen_binary
BRD-K57569181,RAD001_MCF7_6H_X2,0.07364447908145862,0.0,1.0,validation,filzen_binary
BRD-K80738081,RAD001_MCF7_6H_X2,0.1201992676371807,1.0,1.0,validation,filzen_binary
BRD-K27305650,ASG001_MCF7_6H_X2,0.25382606065763447,1.0,1.0,test,filzen_continuous
BRD-K89732114,ASG001_MCF7_6H_X2,0.03780097767904418,0.0,0.0,test,filzen_continuous
BRD-A54880345,CPC004_MCF7_6H_X1,0.0445179379893423,0.0,0.0,test,filzen_continuous
BRD-A55913614,CPC004_MCF7_6H_X1,0.025740742233312398,0.0,0.0,test,filzen_continuous
BRD-A75552914,CPC004_MCF7_6H_X1,0.02396787689990373,0.0,0.0,test,filzen_continuous
BRD-A79981887,CPC004_MCF7_6H_X1,0.05721295878164985,0.0,0.0,test,filzen_continuous
BRD-K02265150,CPC004_MCF7_6H_X1,0.0692830683917293,0.0,1.0,test,filzen_continuous
BRD-K22031190,CPC004_MCF7_6H_X1,0.04983283088578086,0.0,0.0,test,filzen_continuous
BRD-K25394294,CPC004_MCF7_6H_X1,0.06346946033030211,0.0,1.0,test,filzen_continuous
BRD-K28936863,CPC004_MCF7_6H_X1,0.04446846448807888,0.0,1.0,test,filzen_continuous
BRD-K29458283,CPC004_MCF7_6H_X1,0.14681942782913632,0.0,1.0,test,filzen_continuous
BRD-K32247306,CPC004_MCF7_6H_X1,0.032126869545498156,0.0,0.0,test,filzen_continuous
BRD-K38055836,CPC004_MCF7_6H_X1,0.03476734986460475,0.0,0.0,test,filzen_continuous
BRD-K60770992,CPC004_MCF7_6H_X1,0.024172668649670197,0.0,0.0,test,filzen_continuous
BRD-K66353228,CPC004_MCF7_6H_X1,0.09021178717531891,0.0,1.0,test,filzen_continuous
BRD-K67043667,CPC004_MCF7_6H_X1,0.02840483595884312,0.0,0.0,test,filzen_continuous
BRD-K70301876,CPC004_MCF7_6H_X1,0.0285561770331891,0.0,0.0,test,filzen_continuous
BRD-K71103788,CPC004_MCF7_6H_X1,0.03157939249269029,0.0,0.0,test,filzen_continuous
BRD-K75958195,CPC004_MCF7_6H_X1,0.05917997796848148,0.0,0.0,test,filzen_continuous
BRD-K78126613,CPC004_MCF7_6H_X1,0.13837000976494485,0.0,0.0,test,filzen_continuous
BRD-K79759585,CPC004_MCF7_6H_X1,0.033783867150498935,0.0,0.0,test,filzen_continuous
BRD-A54880345,CPC004_MCF7_6H_X2,0.021073506133709712,0.0,0.0,test,filzen_continuous
BRD-A55913614,CPC004_MCF7_6H_X2,0.03549578668230601,0.0,0.0,test,filzen_continuous
BRD-A75552914,CPC004_MCF7_6H_X2,0.04321978483761024,0.0,0.0,test,filzen_continuous
BRD-A79981887,CPC004_MCF7_6H_X2,0.043795332232197635,0.0,0.0,test,filzen_continuous
BRD-K02265150,CPC004_MCF7_6H_X2,0.051903820998474674,0.0,0.0,test,filzen_continuous
BRD-K22031190,CPC004_MCF7_6H_X2,0.027933447536566326,0.0,0.0,test,filzen_continuous
BRD-K25394294,CPC004_MCF7_6H_X2,0.02817812918334524,0.0,0.0,test,filzen_continuous
BRD-K28936863,CPC004_MCF7_6H_X2,0.0503398716971487,0.0,0.0,test,filzen_continuous
BRD-K29458283,CPC004_MCF7_6H_X2,0.17355501116657424,0.0,1.0,test,filzen_continuous
BRD-K32247306,CPC004_MCF7_6H_X2,0.050348390969331684,0.0,0.0,test,filzen_continuous
BRD-K38055836,CPC004_MCF7_6H_X2,0.05039225468266275,0.0,0.0,test,filzen_continuous
BRD-K60770992,CPC004_MCF7_6H_X2,0.04792717489334703,0.0,0.0,test,filzen_continuous
BRD-K66353228,CPC004_MCF7_6H_X2,0.21080647495810326,1.0,1.0,test,filzen_continuous
BRD-K67043667,CPC004_MCF7_6H_X2,0.027595999779289403,0.0,0.0,test,filzen_continuous
BRD-K70301876,CPC004_MCF7_6H_X2,0.03226448491683249,0.0,0.0,test,filzen_continuous
BRD-K71103788,CPC004_MCF7_6H_X2,0.0374161449819245,0.0,0.0,test,filzen_continuous
BRD-K75958195,CPC004_MCF7_6H_X2,0.043823973029008055,0.0,1.0,test,filzen_continuous
BRD-K78126613,CPC004_MCF7_6H_X2,0.09994584316074413,0.0,0.0,test,filzen_continuous
BRD-K79759585,CPC004_MCF7_6H_X2,0.04033587597456485,0.0,0.0,test,filzen_continuous
BRD-A54880345,CPC004_MCF7_6H_X4,0.034321567537983357,0.0,0.0,test,filzen_continuous
BRD-A55913614,CPC004_MCF7_6H_X4,0.02894833194472376,0.0,0.0,test,filzen_continuous
BRD-A75552914,CPC004_MCF7_6H_X4,0.027359476675654974,0.0,0.0,test,filzen_continuous
BRD-A79981887,CPC004_MCF7_6H_X4,0.0354163081456227,0.0,0.0,test,filzen_continuous
BRD-K02265150,CPC004_MCF7_6H_X4,0.017853416746605847,0.0,0.0,test,filzen_continuous
BRD-K22031190,CPC004_MCF7_6H_X4,0.09338764141197346,1.0,1.0,test,filzen_continuous
BRD-K25394294,CPC004_MCF7_6H_X4,0.02808629748973938,0.0,0.0,test,filzen_continuous
BRD-K28936863,CPC004_MCF7_6H_X4,0.040687171606138384,0.0,0.0,test,filzen_continuous
BRD-K29458283,CPC004_MCF7_6H_X4,0.030349294519791497,0.0,0.0,test,filzen_continuous
BRD-K32247306,CPC004_MCF7_6H_X4,0.03832241771145564,0.0,0.0,test,filzen_continuous
BRD-K38055836,CPC004_MCF7_6H_X4,0.04475350100387904,0.0,0.0,test,filzen_continuous
BRD-K60770992,CPC004_MCF7_6H_X4,0.04559348195741527,0.0,0.0,test,filzen_continuous
BRD-K66353228,CPC004_MCF7_6H_X4,0.04970169716423181,0.0,1.0,test,filzen_continuous
BRD-K67043667,CPC004_MCF7_6H_X4,0.05082290568025166,0.0,1.0,test,filzen_continuous
BRD-K70301876,CPC004_MCF7_6H_X4,0.04063623185874174,0.0,0.0,test,filzen_continuous
BRD-K71103788,CPC004_MCF7_6H_X4,0.04585752167050861,0.0,0.0,test,filzen_continuous
BRD-K75958195,CPC004_MCF7_6H_X4,0.06237041834805621,0.0,0.0,test,filzen_continuous
BRD-K78126613,CPC004_MCF7_6H_X4,0.04027414722191915,0.0,0.0,test,filzen_continuous
BRD-K79759585,CPC004_MCF7_6H_X4,0.0466573003184535,0.0,0.0,test,filzen_continuous
BRD-A54880345,CPC004_MCF7_6H_X5,0.05639087035149149,0.0,0.0,test,filzen_continuous
BRD-A55913614,CPC004_MCF7_6H_X5,0.02357292289627623,0.0,0.0,test,filzen_continuous
BRD-A75552914,CPC004_MCF7_6H_X5,0.046469713800621086,0.0,0.0,test,filzen_continuous
BRD-A79981887,CPC004_MCF7_6H_X5,0.04171768388808229,0.0,0.0,test,filzen_continuous
BRD-K02265150,CPC004_MCF7_6H_X5,0.03642961087755504,0.0,0.0,test,filzen_continuous
BRD-K22031190,CPC004_MCF7_6H_X5,0.031204775767947182,0.0,0.0,test,filzen_continuous
BRD-K25394294,CPC004_MCF7_6H_X5,0.0251868903402586,0.0,0.0,test,filzen_continuous
BRD-K28936863,CPC004_MCF7_6H_X5,0.03216697058847208,0.0,0.0,test,filzen_continuous
BRD-K29458283,CPC004_MCF7_6H_X5,0.02795859075056345,0.0,0.0,test,filzen_continuous
BRD-K38055836,CPC004_MCF7_6H_X5,0.03123722489500662,0.0,0.0,test,filzen_continuous
BRD-K60770992,CPC004_MCF7_6H_X5,0.023899699786603532,0.0,0.0,test,filzen_continuous
BRD-K66353228,CPC004_MCF7_6H_X5,0.034426389219285466,0.0,0.0,test,filzen_continuous
BRD-K67043667,CPC004_MCF7_6H_X5,0.03126182393032192,0.0,0.0,test,filzen_continuous
BRD-K70301876,CPC004_MCF7_6H_X5,0.028576003135844606,0.0,0.0,test,filzen_continuous
BRD-K71103788,CPC004_MCF7_6H_X5,0.14733420863642818,1.0,1.0,test,filzen_continuous
BRD-K75958195,CPC004_MCF7_6H_X5,0.05441901095815751,0.0,0.0,test,filzen_continuous
BRD-K78126613,CPC004_MCF7_6H_X5,0.02156844040089003,0.0,0.0,test,filzen_continuous
BRD-K79759585,CPC004_MCF7_6H_X5,0.03265257047929919,0.0,0.0,test,filzen_continuous
BRD-A26711594,CPC005_MCF7_6H_X1,0.025114496745443814,0.0,0.0,test,filzen_continuous
BRD-A36217750,CPC005_MCF7_6H_X1,0.04157285296388433,0.0,0.0,test,filzen_continuous
BRD-K27305650,CPC005_MCF7_6H_X1,0.07673952844755459,0.0,1.0,test,filzen_continuous
BRD-K46211610,CPC005_MCF7_6H_X1,0.08061841191895991,0.0,1.0,test,filzen_continuous
BRD-K67511046,CPC005_MCF7_6H_X1,0.07447656701214274,0.0,1.0,test,filzen_continuous
BRD-K89732114,CPC005_MCF7_6H_X1,0.12467098764828818,1.0,1.0,test,filzen_continuous
BRD-A26711594,CPC005_MCF7_6H_X2,0.021623409419559453,0.0,0.0,test,filzen_continuous
BRD-A36217750,CPC005_MCF7_6H_X2,0.032064375084048254,0.0,0.0,test,filzen_continuous
BRD-K27305650,CPC005_MCF7_6H_X2,0.24072873229473912,1.0,1.0,test,filzen_continuous
BRD-K46211610,CPC005_MCF7_6H_X2,0.08301717613326608,0.0,0.0,test,filzen_continuous
BRD-K67511046,CPC005_MCF7_6H_X2,0.03478548012081892,0.0,0.0,test,filzen_continuous
BRD-K89732114,CPC005_MCF7_6H_X2,0.029206546337807757,0.0,0.0,test,filzen_continuous
BRD-A26711594,CPC005_MCF7_6H_X3,0.029093171250788804,0.0,0.0,test,filzen_continuous
BRD-A36217750,CPC005_MCF7_6H_X3,0.02956873848319277,0.0,0.0,test,filzen_continuous
BRD-K27305650,CPC005_MCF7_6H_X3,0.07547766649660531,0.0,1.0,test,filzen_continuous
BRD-K46211610,CPC005_MCF7_6H_X3,0.052634667611935824,0.0,0.0,test,filzen_continuous
BRD-K67511046,CPC005_MCF7_6H_X3,0.03702543385456167,0.0,0.0,test,filzen_continuous
BRD-K89732114,CPC005_MCF7_6H_X3,0.1449215837517933,1.0,1.0,test,filzen_continuous
BRD-A26711594,CPC005_MCF7_6H_X5,0.03207412370677803,0.0,0.0,test,filzen_continuous
BRD-A36217750,CPC005_MCF7_6H_X5,0.027829392270276268,0.0,0.0,test,filzen_continuous
BRD-K27305650,CPC005_MCF7_6H_X5,0.03647584716922394,0.0,0.0,test,filzen_continuous
BRD-K46211610,CPC005_MCF7_6H_X5,0.16569367351161698,1.0,1.0,test,filzen_continuous
BRD-K67511046,CPC005_MCF7_6H_X5,0.02953963719906174,0.0,0.0,test,filzen_continuous
BRD-K89732114,CPC005_MCF7_6H_X5,0.024570919779830853,0.0,0.0,test,filzen_continuous
BRD-A26711594,CPC006_MCF7_6H_X1,0.03411293044485773,0.0,0.0,test,filzen_continuous
BRD-K56343971,CPC006_MCF7_6H_X1,0.08052933140665301,0.0,1.0,test,filzen_continuous
BRD-K78126613,CPC006_MCF7_6H_X1,0.07707498640794512,0.0,0.0,test,filzen_continuous
BRD-K89732114,CPC006_MCF7_6H_X1,0.07301752850273063,0.0,1.0,test,filzen_continuous
BRD-A26711594,CPC006_MCF7_6H_X2,0.03106057831221987,0.0,0.0,test,filzen_continuous
BRD-K56343971,CPC006_MCF7_6H_X2,0.19507304350167146,1.0,1.0,test,filzen_continuous
BRD-K78126613,CPC006_MCF7_6H_X2,0.0663396303842846,0.0,0.0,test,filzen_continuous
BRD-A26711594,CPC006_MCF7_6H_X3,0.021606887444881515,0.0,0.0,test,filzen_continuous
BRD-K56343971,CPC006_MCF7_6H_X3,0.0893076614606194,0.0,1.0,test,filzen_continuous
BRD-K78126613,CPC006_MCF7_6H_X3,0.21971883808556877,0.0,1.0,test,filzen_continuous
BRD-A26711594,CPC006_MCF7_6H_X4,0.03473754676960263,0.0,0.0,test,filzen_continuous
BRD-K56343971,CPC006_MCF7_6H_X4,0.045786352672122214,0.0,0.0,test,filzen_continuous
BRD-K78126613,CPC006_MCF7_6H_X4,0.3412103804790793,1.0,1.0,test,filzen_continuous
BRD-K89732114,CPC006_MCF7_6H_X4,0.09797785488924167,0.0,1.0,test,filzen_continuous
BRD-A26711594,CPC006_MCF7_6H_X5,0.02570633299894845,0.0,0.0,test,filzen_continuous
BRD-K56343971,CPC006_MCF7_6H_X5,0.054841771241372246,0.0,1.0,test,filzen_continuous
BRD-K78126613,CPC006_MCF7_6H_X5,0.33185316187370856,1.0,1.0,test,filzen_continuous
BRD-K89732114,CPC006_MCF7_6H_X5,0.13784325827507066,1.0,1.0,test,filzen_continuous
BRD-K97181089,CPC007_MCF7_6H_X1.A2,0.021067863221265304,0.0,0.0,test,filzen_continuous
BRD-K97181089,CPC007_MCF7_6H_X2,0.0479635854202862,0.0,1.0,test,filzen_continuous
BRD-K97181089,CPC007_MCF7_6H_X3,0.024499836226201752,0.0,0.0,test,filzen_continuous
BRD-K97181089,CPC007_MCF7_6H_X4,0.02236478761297084,0.0,0.0,test,filzen_continuous
BRD-K28936863,CPC010_MCF7_6H_X2,0.03560429601055294,0.0,0.0,test,filzen_continuous
BRD-K71103788,CPC010_MCF7_6H_X2,0.04441750979385118,0.0,0.0,test,filzen_continuous
BRD-K28936863,CPC010_MCF7_6H_X3,0.03407126426137556,0.0,0.0,test,filzen_continuous
BRD-K71103788,CPC010_MCF7_6H_X3,0.06347939862704978,0.0,1.0,test,filzen_continuous
BRD-K28936863,CPC010_MCF7_6H_X4,0.03244285752668349,0.0,0.0,test,filzen_continuous
BRD-K71103788,CPC010_MCF7_6H_X4,0.03803335430623975,0.0,0.0,test,filzen_continuous
BRD-K25394294,CPC011_MCF7_6H_X1,0.029199008844365756,0.0,0.0,test,filzen_continuous
BRD-K60770992,CPC011_MCF7_6H_X1,0.02592918348677879,0.0,0.0,test,filzen_continuous
BRD-K70301876,CPC011_MCF7_6H_X1,0.03046987673170112,0.0,0.0,test,filzen_continuous
BRD-K71103788,CPC011_MCF7_6H_X1,0.04172226532809787,0.0,0.0,test,filzen_continuous
BRD-K75958195,CPC011_MCF7_6H_X1,0.06533127629230752,0.0,0.0,test,filzen_continuous
BRD-K89732114,CPC011_MCF7_6H_X1,0.025966569479807133,0.0,0.0,test,filzen_continuous
BRD-K92093830,CPC011_MCF7_6H_X1,0.02597092472357419,0.0,0.0,test,filzen_continuous
BRD-K97181089,CPC011_MCF7_6H_X1,0.024758228651741414,0.0,0.0,test,filzen_continuous
