permutation,mean_average_precision
1108,0.13508318934596786
1109,0.12211175499434447
1110,0.10587833360946013
1111,0.11603952584031291
1112,0.12472646200742926
1113,0.1261075030140644
1114,0.12147137178334189
1115,0.1504323454888489
1116,0.13213336569726056
1117,0.12435776704895699
1118,0.13232213061804088
1119,0.1427468005562004
1120,0.12885638959725762
1121,0.16837315697657235
1122,0.13804480448164191
1123,0.14300808943128407
1124,0.14068620029756015
1125,0.14509286391557608
1126,0.13094982055911833
1127,0.14632714136997182
1128,0.1129871081966397
1129,0.13675888786619228
1130,0.12052172205706405
1131,0.1403102364630302
1132,0.1402971850078863
1133,0.10750931285447242
1134,0.13353219156402218
1135,0.11799212118696935
1136,0.13190051960124355
1137,0.13469873650290157
1138,0.1411709574451791
1139,0.1486673668755672
1140,0.14160273307319404
1141,0.1472824725886194
1142,0.10463210144277771
1143,0.1280852324032886
1144,0.1367789096065305
1145,0.13620444734320114
1146,0.15576020691974896
1147,0.1365970873170301
1148,0.12230738244607148
1149,0.11535584787154754
1150,0.17184520903101108
1151,0.1582701482971384
1152,0.12913297238063767
1153,0.15152238796281106
1154,0.14217124382254176
1155,0.14504520403136736
1156,0.13159152975925134
1157,0.12797542574060225
1158,0.14327840213560836
1159,0.12253985553808516
1160,0.1390248070612567
1161,0.12188655838378952
1162,0.1064506091983945
1163,0.12415314033409597
1164,0.1526361463118122
1165,0.11127268823743947
1166,0.14599052284427083
1167,0.15255046149445908
1168,0.15461410886693697
1169,0.13320868366463587
1170,0.14117375505889204
1171,0.13506417340614285
1172,0.1360831419225864
1173,0.11689958643700032
1174,0.12555601444513773
1175,0.12415978596064274
1176,0.14471337803655682
1177,0.15838808513615582
1178,0.15877234135881696
1179,0.1136419441831824
1180,0.13209190401068271
1181,0.10018382657432827
1182,0.14771591682121704
1183,0.1367413185884597
1184,0.14288070303751868
1185,0.15412754512868587
1186,0.13534133361565492
1187,0.1384877050425094
1188,0.13526099079803244
1189,0.13966240145627642
1190,0.1295457946696245
1191,0.14400323503603363
1192,0.1229824416391148
1193,0.13811911698434692
1194,0.12397678272031504
1195,0.14129224611042104
1196,0.14155080349239832
1197,0.12378761921159669
1198,0.11976479938501654
1199,0.12325545849717227
1200,0.15150390201068967
1201,0.10382582724516104
1202,0.1281778499571453
1203,0.11734681004289071
1204,0.16726473899346314
1205,0.12717210066812723
1206,0.10716050181666177
1207,0.1315429031298289
1208,0.13528130616090456
1209,0.12302902913080066
1210,0.1529509569614703
1211,0.14801276376909073
1212,0.121073703182995
1213,0.1389885319011248
1214,0.1238293223939473
1215,0.11667771916122727
1216,0.14216214614360104
1217,0.12511194375416992
1218,0.1505978019511835
1219,0.12800744728295851
1220,0.1045829363782022
1221,0.10375734410018779
1222,0.13908011465228548
1223,0.1301450591255269
1224,0.11661859396860559
1225,0.14117140612447726
1226,0.1481393248010191
1227,0.1398720523888898
1228,0.14133850338859946
1229,0.12785907633263913
1230,0.11553564606700231
1231,0.13086313428499954
1232,0.14452705873942862
1233,0.1325076325445576
1234,0.12483612143530974
1235,0.14465378925221703
1236,0.1541200828784531
1237,0.1346044072416201
1238,0.13696035020259828
1239,0.1441034292298049
1240,0.1420878183734716
1241,0.12217418601652345
1242,0.15940477040088324
1243,0.14265403104789748
1244,0.12290017891853239
1245,0.16057755891339556
